time, q_w, q_x, q_y, q_z, v_x, v_y, v_z, p_x, p_y, p_z, b_w_x, b_w_y, b_w_z, b_a_x, b_a_y, b_a_z
1403636895851666432,0.600862,0.0449726,-0.795062,0.0694204,-0.0224292,0.0126261,0.00697246,-0.136776,0.177931,0.0103056,-0.00280999,0.0209758,0.0776066,-0.0178431,0.126202,0.0804906
1403636895901666560,0.600805,0.0450483,-0.795102,0.069405,-0.0200879,0.0155602,0.00865045,-0.137511,0.178295,0.0105351,-0.00280882,0.020975,0.0776057,-0.0178374,0.126205,0.0804945
1403636895951666432,0.600808,0.0451062,-0.795095,0.0694225,-0.0185016,0.0130785,0.0089634,-0.138106,0.178591,0.0108068,-0.00280721,0.0209744,0.0776045,-0.0178367,0.126211,0.0804949
1403636896001666560,0.600751,0.0450579,-0.795142,0.0694007,-0.0189578,0.0148445,0.00992713,-0.138501,0.178743,0.0109041,-0.00280515,0.0209733,0.077603,-0.0178293,0.126224,0.0805018
1403636896051666432,0.600503,0.0450303,-0.795334,0.0693701,-0.0148222,0.0157834,0.00683804,-0.137833,0.178967,0.010912,-0.00280185,0.0209712,0.0776015,-0.0178472,0.126237,0.0804916
1403636896101666560,0.600126,0.0450015,-0.795608,0.0695133,-0.0171953,0.0138226,0.00627341,-0.137623,0.179049,0.0107723,-0.00279844,0.0209693,0.0776014,-0.0178161,0.126225,0.0805184
1403636896151666432,0.599677,0.0450174,-0.795942,0.0695455,-0.0145336,0.0174657,0.00344299,-0.136916,0.178805,0.010517,-0.00279433,0.0209669,0.0776018,-0.0177934,0.126178,0.0805391
1403636896201666560,0.599264,0.0448574,-0.796257,0.0696062,-0.0161516,0.0198878,0.00625685,-0.133784,0.177012,0.0094049,-0.00278468,0.0209613,0.0776013,-0.0177234,0.126087,0.0805974
1403636896251666432,0.599433,0.0447232,-0.796161,0.0693413,-0.0063761,0.0248796,0.00888661,-0.13007,0.173131,0.00590143,-0.00275972,0.0209484,0.0775957,-0.0176279,0.125913,0.0807053
1403636896301666560,0.599465,0.045008,-0.796125,0.0692877,-0.00955691,0.0155529,0.00903836,-0.130413,0.174075,0.00682476,-0.00276921,0.0209539,0.0776031,-0.0173746,0.12594,0.080929
1403636896351666432,0.599749,0.0450328,-0.795907,0.0693238,-0.00895824,0.015547,0.0051594,-0.130678,0.174618,0.0074214,-0.00277316,0.0209538,0.077602,-0.0173361,0.125999,0.0809607
1403636896401666560,0.599937,0.0451744,-0.795753,0.0693645,-0.0267702,0.021598,0.0011148,-0.131569,0.175358,0.00781979,-0.00277667,0.0209536,0.077598,-0.0173368,0.126069,0.0809569
1403636896451666432,0.600151,0.0452355,-0.7956,0.0692395,-0.0206266,0.0220002,0.00488407,-0.131338,0.175293,0.0078606,-0.00277688,0.0209517,0.0775964,-0.0173917,0.12612,0.0808925
1403636896501666560,0.600226,0.0452156,-0.795534,0.0693625,-0.017642,0.017062,0.000744586,-0.131448,0.175315,0.0077643,-0.00277593,0.0209513,0.077596,-0.0172955,0.126174,0.0809545
1403636896551666432,0.600215,0.0452506,-0.795542,0.0693319,-0.0208122,0.013485,-0.001154,-0.132069,0.17578,0.00749494,-0.00277589,0.020951,0.0775964,-0.017285,0.126172,0.0809607
1403636896601666560,0.600233,0.0452733,-0.795529,0.0693183,-0.0253682,0.0140799,-0.0032546,-0.132885,0.17614,0.00731162,-0.00277525,0.0209503,0.0775967,-0.0172891,0.126167,0.0809566
1403636896651666432,0.600182,0.0452628,-0.795549,0.0695295,-0.0268176,0.0166772,-0.0024822,-0.133936,0.176681,0.00717424,-0.00277576,0.0209495,0.0775971,-0.0172929,0.126172,0.080955
1403636896701666560,0.599896,0.0454571,-0.795767,0.0693785,-0.0207789,0.0161455,-0.00620403,-0.132943,0.17598,0.00679435,-0.00278043,0.0209466,0.0776064,-0.0173218,0.126147,0.0809604
1403636896751666432,0.599399,0.0454656,-0.796116,0.0696683,-0.0212974,0.0120343,-0.000927854,-0.133658,0.176187,0.00655598,-0.00278184,0.0209478,0.0776081,-0.0172956,0.126162,0.0809816
1403636896801666560,0.599506,0.0456353,-0.796029,0.0696318,-0.025909,0.00861172,0.00643296,-0.134245,0.176235,0.00659495,-0.00278229,0.020949,0.0776097,-0.0172602,0.126153,0.0810132
1403636896851666432,0.599774,0.0455244,-0.795823,0.0697461,-0.0317035,0.0140637,-0.00025209,-0.134791,0.176212,0.00670022,-0.00278291,0.0209503,0.07761,-0.0172712,0.12616,0.0810208
1403636896901666560,0.599491,0.0459225,-0.796036,0.0694837,-0.0320546,0.0208404,0.000625513,-0.135398,0.176622,0.00679831,-0.00278295,0.0209512,0.0776111,-0.0172879,0.126155,0.0810307
1403636896951666432,0.599612,0.045882,-0.795931,0.0696723,-0.027372,0.0125005,-0.00304475,-0.135583,0.176807,0.00659677,-0.0027836,0.0209512,0.077613,-0.0172352,0.126137,0.0811019
1403636897001666560,0.600178,0.0460248,-0.795494,0.0696963,-0.0349223,0.0201516,0.000554928,-0.136266,0.177189,0.00652147,-0.00278422,0.0209507,0.0776134,-0.0171965,0.126132,0.0811383
1403636897051666432,0.60025,0.0468125,-0.795366,0.0700084,-0.0335208,0.0252902,0.00186552,-0.135541,0.178734,0.00713107,-0.00280314,0.0209558,0.0776186,-0.017188,0.126007,0.081175
1403636897101666560,0.600316,0.0483243,-0.795165,0.0706999,-0.00526321,0.0281386,-0.00358756,-0.133287,0.179291,0.00686795,-0.00279965,0.0209511,0.0776188,-0.0172825,0.126121,0.0810769
1403636897151666432,0.600349,0.0502797,-0.794946,0.0715055,0.0087002,0.0158248,-0.00609905,-0.131099,0.179524,0.00667441,-0.00279341,0.0209477,0.0776164,-0.0173351,0.126193,0.0810179
1403636897201666560,0.599622,0.0510952,-0.795352,0.0725047,0.0161475,0.0292889,-0.00321124,-0.129735,0.18027,0.00590044,-0.00279047,0.0209471,0.0776157,-0.0173519,0.126197,0.0810007
1403636897251666432,0.599115,0.0510706,-0.795742,0.0724471,0.0365994,0.0491468,-0.0260781,-0.126109,0.180639,0.00539053,-0.00278154,0.0209456,0.0776145,-0.0173834,0.126196,0.0809633
1403636897301666560,0.598787,0.0499434,-0.79613,0.0716689,0.0496219,0.0595031,-0.0126132,-0.123317,0.182603,0.00485919,-0.00277635,0.0209444,0.0776144,-0.0173793,0.126184,0.0809635
1403636897351666432,0.597872,0.0482178,-0.797067,0.0700624,0.0617068,0.0944392,-0.00774783,-0.120097,0.185986,0.00486953,-0.00277415,0.0209442,0.0776153,-0.0173719,0.126173,0.0809692
1403636897401666560,0.59532,0.0469862,-0.799335,0.0667101,0.0867992,0.108112,-0.00264043,-0.116123,0.1909,0.00465437,-0.00277297,0.0209439,0.0776161,-0.0172815,0.125715,0.0811769
1403636897451666432,0.592455,0.0454768,-0.801811,0.0634593,0.100088,0.120069,0.00251498,-0.110915,0.195861,0.00442311,-0.00276909,0.0209428,0.0776173,-0.0172199,0.125657,0.081275
1403636897501666560,0.589395,0.0445353,-0.804442,0.0591885,0.101779,0.133117,-0.00802368,-0.105503,0.201312,0.00406967,-0.00276434,0.0209415,0.0776183,-0.0171548,0.125597,0.0813774
1403636897551666432,0.585453,0.0430678,-0.807656,0.0555138,0.119472,0.134979,0.0137534,-0.0995111,0.206804,0.00382412,-0.00275877,0.02094,0.0776189,-0.0170831,0.125538,0.0814873
1403636897601666560,0.579227,0.0428813,-0.812437,0.0510202,0.128341,0.141633,0.0286937,-0.092856,0.212873,0.00425269,-0.00275473,0.020939,0.0776194,-0.0170288,0.125495,0.0815692
1403636897651666432,0.572618,0.0436955,-0.817386,0.0455996,0.138695,0.152589,0.0535348,-0.0859999,0.219806,0.00629088,-0.00275345,0.0209385,0.0776203,-0.0169353,0.125095,0.0817702
1403636897701666560,0.564832,0.0451971,-0.822998,0.0399532,0.132923,0.155007,0.0883296,-0.0787702,0.226798,0.00966693,-0.0027514,0.0209375,0.0776212,-0.0168464,0.125037,0.0819159
1403636897751666432,0.55824,0.0472237,-0.827554,0.0359411,0.131068,0.149058,0.124619,-0.0720956,0.234206,0.0150678,-0.00275103,0.0209373,0.0776217,-0.0168064,0.124833,0.0820064
1403636897801666560,0.552621,0.0489585,-0.831349,0.0327465,0.106872,0.146163,0.154583,-0.0658471,0.241145,0.021966,-0.00275002,0.0209367,0.0776227,-0.0167475,0.1248,0.0821069
1403636897851666432,0.547695,0.0502404,-0.834596,0.0309047,0.09414,0.134396,0.189815,-0.060526,0.24786,0.0304161,-0.00274981,0.0209365,0.0776234,-0.0166999,0.124629,0.0822076
1403636897901666560,0.544372,0.0515575,-0.836723,0.0299321,0.0644188,0.117548,0.217996,-0.0563895,0.253949,0.0405155,-0.00274831,0.0209362,0.0776238,-0.0166271,0.124349,0.0823647
1403636897951666432,0.546836,0.0527503,-0.835043,0.0298411,0.025287,0.108243,0.234549,-0.0539181,0.259171,0.052187,-0.00274578,0.0209358,0.0776235,-0.0165119,0.124458,0.0825573
1403636898001666560,0.551967,0.0537836,-0.831574,0.0304022,-0.0011992,0.0953754,0.193566,-0.0528302,0.263489,0.0629021,-0.00274196,0.0209351,0.0776228,-0.0163232,0.124551,0.0828831
1403636898051666432,0.557079,0.0545847,-0.828053,0.0318184,0.00192178,0.0804755,0.139311,-0.0523568,0.2671,0.0714233,-0.00273676,0.0209337,0.0776228,-0.0160715,0.123575,0.0834356
1403636898101666560,0.56078,0.0551549,-0.825414,0.034269,-0.00586095,0.0761271,0.112762,-0.051462,0.269373,0.0773238,-0.00272744,0.0209325,0.0776214,-0.0156141,0.123763,0.084227
1403636898151666432,0.563081,0.0562689,-0.82373,0.0352488,-0.0106442,0.0637069,0.111377,-0.0500247,0.269076,0.0823041,-0.00270333,0.0209354,0.0776283,-0.0144847,0.115173,0.0872035
1403636898201666560,0.564762,0.0574416,-0.822433,0.0367134,-0.0164677,0.052965,0.119712,-0.0506184,0.270959,0.0878055,-0.00269901,0.0209365,0.0776288,-0.0143101,0.115404,0.0874764
1403636898251666432,0.565175,0.0589046,-0.822008,0.0375526,-0.0287849,0.0435166,0.137684,-0.0520706,0.269497,0.0928727,-0.00268531,0.0209411,0.0776305,-0.0138141,0.116533,0.0881465
1403636898301666560,0.56529,0.0600048,-0.821813,0.0383468,-0.035749,0.0279351,0.148605,-0.0547669,0.267189,0.0978329,-0.00267716,0.020944,0.0776274,-0.0133649,0.116721,0.0886925
1403636898351666432,0.564707,0.0620741,-0.822057,0.0384214,-0.0497681,0.0228875,0.170212,-0.0586071,0.27026,0.108197,-0.00266937,0.0209482,0.077637,-0.0132656,0.102221,0.090615
1403636898401666560,0.564821,0.0633779,-0.82181,0.0398702,-0.0574986,0.0142973,0.188822,-0.0608949,0.271516,0.118061,-0.00266563,0.020944,0.0776266,-0.0132578,0.100926,0.0908758
1403636898451666432,0.564162,0.0647931,-0.822074,0.0414511,-0.0661742,0.00730583,0.197756,-0.06424,0.272557,0.128254,-0.00267123,0.0209443,0.0776221,-0.0134292,0.0993969,0.0907497
1403636898501666560,0.563677,0.065762,-0.822233,0.0433135,-0.0767277,0.00598131,0.209385,-0.0675079,0.273037,0.138841,-0.00266695,0.0209415,0.0776148,-0.0134065,0.0988573,0.0908823
1403636898551666432,0.563669,0.0667239,-0.822089,0.0446622,-0.0814215,-0.000883048,0.207814,-0.0702095,0.273699,0.149675,-0.0026679,0.0209372,0.0776078,-0.013336,0.097619,0.0911658
1403636898601666560,0.563168,0.0684383,-0.822281,0.0448577,-0.0937131,0.000374622,0.200556,-0.0748594,0.273764,0.158924,-0.00267282,0.0209355,0.0776062,-0.0132617,0.0966674,0.0913583
1403636898651666432,0.562898,0.0698222,-0.822339,0.0450506,-0.0975674,-0.00944244,0.191886,-0.0791337,0.273043,0.167607,-0.00267652,0.0209442,0.0776087,-0.0133971,0.0967895,0.0909986
1403636898701666560,0.562195,0.0709476,-0.822707,0.0453499,-0.1092,-0.0139588,0.174877,-0.0846352,0.272682,0.178093,-0.00267391,0.0209464,0.0775952,-0.0135648,0.0958646,0.0908364
1403636898751666432,0.561795,0.0713678,-0.822874,0.0466012,-0.119864,-0.0189092,0.176146,-0.0906716,0.272199,0.187554,-0.00267517,0.0209431,0.0775878,-0.0135988,0.0949886,0.0909195
1403636898801666560,0.561959,0.0717313,-0.822651,0.0479765,-0.130999,-0.023865,0.157212,-0.0963765,0.271255,0.19636,-0.00267657,0.0209463,0.0775801,-0.0137336,0.0940995,0.0908156
1403636898851666432,0.561327,0.0713749,-0.823008,0.0497583,-0.140412,-0.0241312,0.14867,-0.102977,0.27026,0.204466,-0.00268112,0.0209489,0.0775769,-0.013839,0.0935461,0.0907424
1403636898901666560,0.560403,0.0707445,-0.823575,0.05165,-0.148638,-0.0319886,0.138748,-0.110312,0.268843,0.212167,-0.00267505,0.0209477,0.0775722,-0.0139575,0.093435,0.0906238
1403636898951666432,0.559634,0.0694327,-0.823992,0.055013,-0.164381,-0.0235021,0.122343,-0.118078,0.267771,0.219385,-0.00268559,0.0209504,0.0775737,-0.0140414,0.0927277,0.0906196
1403636899001666560,0.55918,0.0665643,-0.824335,0.0579599,-0.179695,-0.0149927,0.104091,-0.126439,0.266417,0.224572,-0.0026756,0.0209472,0.077566,-0.0139636,0.0928205,0.0907095
1403636899051666432,0.559796,0.063014,-0.824095,0.0593735,-0.198089,-0.001112,0.0932084,-0.135493,0.265851,0.230463,-0.00267695,0.0209465,0.0775713,-0.0139768,0.0935679,0.0906689
1403636899101666560,0.561171,0.0582237,-0.823565,0.0586295,-0.214315,0.0180844,0.0955975,-0.146401,0.266794,0.237951,-0.00266874,0.0209487,0.0775666,-0.0142158,0.0931884,0.0905195
1403636899151666432,0.563492,0.0534729,-0.822545,0.0551179,-0.222074,0.0380215,0.100123,-0.15748,0.268317,0.244835,-0.0026689,0.0209486,0.077565,-0.0143915,0.0933386,0.090323
1403636899201666560,0.567003,0.0480929,-0.820787,0.0500324,-0.231192,0.0577776,0.104157,-0.168967,0.270745,0.250614,-0.00267295,0.0209498,0.0775686,-0.0144803,0.093522,0.0901869
1403636899251666432,0.572321,0.0404473,-0.817807,0.044778,-0.230642,0.0652432,0.104894,-0.178642,0.2728,0.256112,-0.00266048,0.0209505,0.0775763,-0.0143253,0.0945906,0.0903652
1403636899301666560,0.577023,0.0317512,-0.815198,0.0385767,-0.205421,0.0827304,0.089742,-0.187856,0.27551,0.259927,-0.00265223,0.0209461,0.0775783,-0.0140837,0.0954713,0.0906624
1403636899351666432,0.581443,0.0224256,-0.812709,0.0304134,-0.215963,0.0978161,0.0875692,-0.198155,0.279211,0.262643,-0.00265131,0.0209488,0.077587,-0.0139946,0.0960343,0.0906291
1403636899401666560,0.584743,0.0123738,-0.810836,0.0216058,-0.195214,0.110072,0.0799663,-0.206875,0.284318,0.265314,-0.00264832,0.0209427,0.0775823,-0.0137626,0.0958286,0.0909812
1403636899451666432,0.586128,0.00186666,-0.810086,0.0145222,-0.174878,0.109304,0.0707652,-0.215897,0.289186,0.268734,-0.00264857,0.0209395,0.0775867,-0.0140265,0.0946913,0.090567
1403636899501666560,0.583974,-0.00941406,-0.811642,0.011087,-0.142941,0.109306,0.0526897,-0.225886,0.294583,0.271596,-0.00265434,0.0209472,0.0775889,-0.0142352,0.0946242,0.0901805
1403636899551666432,0.580147,-0.018951,-0.81425,0.00820765,-0.138523,0.116169,0.0401377,-0.234583,0.300954,0.274171,-0.00265033,0.0209536,0.0775863,-0.0144591,0.094302,0.0897963
1403636899601666560,0.576576,-0.0270968,-0.816575,0.00561145,-0.133107,0.126036,0.0481238,-0.242871,0.306804,0.279719,-0.00263936,0.0209623,0.0775859,-0.0147702,0.0945546,0.0893519
1403636899651666432,0.574148,-0.0339494,-0.818038,0.00390356,-0.148468,0.14533,0.0536505,-0.255424,0.315317,0.282194,-0.00265209,0.0209697,0.0775846,-0.0142807,0.0940746,0.0902997
1403636899701666560,0.572197,-0.0390192,-0.819186,0.0011711,-0.150418,0.161374,0.0540225,-0.262254,0.322133,0.285349,-0.00264362,0.0209669,0.0775888,-0.01427,0.0946313,0.0902569
1403636899751666432,0.570119,-0.043111,-0.820429,-0.0016399,-0.154948,0.178928,0.0469401,-0.270309,0.33122,0.289337,-0.0026489,0.0209674,0.0775917,-0.0143123,0.0945204,0.0902614
1403636899801666560,0.568608,-0.0454078,-0.821337,-0.00528914,-0.159524,0.195917,0.0430352,-0.277553,0.33995,0.291794,-0.00264899,0.0209687,0.0775926,-0.0142347,0.0949881,0.0903579
1403636899851666432,0.568074,-0.0456452,-0.821648,-0.0101234,-0.170944,0.208074,0.02816,-0.286591,0.350619,0.294019,-0.00267164,0.0209662,0.0776092,-0.0142204,0.0940476,0.0905349
1403636899901666560,0.568316,-0.0454902,-0.821422,-0.0146535,-0.181636,0.222711,0.0214754,-0.295174,0.361589,0.295693,-0.00266841,0.0209658,0.0776013,-0.0141851,0.0940973,0.090623
1403636899951666432,0.570313,-0.0451327,-0.819985,-0.0182184,-0.186354,0.227674,0.00684059,-0.304724,0.372801,0.297191,-0.00266569,0.0209665,0.0775984,-0.0143023,0.0942129,0.0904553
1403636900001666560,0.573045,-0.0442069,-0.818043,-0.0217013,-0.192514,0.227533,0.00225023,-0.313562,0.38311,0.297308,-0.00266481,0.0209656,0.0776014,-0.0141697,0.0948003,0.0906222
1403636900051666432,0.576366,-0.043996,-0.815678,-0.0231574,-0.195914,0.229823,0.00152049,-0.323379,0.394883,0.297507,-0.00266509,0.0209659,0.0775997,-0.0141873,0.0945523,0.0906475
1403636900101666560,0.580128,-0.0433372,-0.813009,-0.0242951,-0.184499,0.233631,0.0299914,-0.332964,0.407071,0.297841,-0.00266802,0.0209647,0.077597,-0.0141493,0.0944452,0.090702
1403636900151666432,0.583679,-0.0427544,-0.81047,-0.0250877,-0.177619,0.229662,0.0832606,-0.340287,0.419349,0.299047,-0.00267547,0.0209586,0.0775978,-0.013982,0.0942799,0.0909658
1403636900201666560,0.585403,-0.0413959,-0.809272,-0.0258587,-0.159275,0.228478,0.11547,-0.347812,0.430448,0.302248,-0.00267836,0.0209536,0.0775958,-0.0141494,0.0916375,0.0907694
1403636900251666432,0.585422,-0.0402244,-0.809301,-0.0263433,-0.138649,0.226299,0.165227,-0.35354,0.441838,0.308693,-0.00268261,0.0209489,0.0776022,-0.0140766,0.0915024,0.0908947
1403636900301666560,0.584358,-0.0389354,-0.810128,-0.0264857,-0.121223,0.216931,0.201333,-0.360072,0.451748,0.316891,-0.00268285,0.0209493,0.0776086,-0.014098,0.0922164,0.0907185
1403636900351666432,0.581203,-0.0384336,-0.812477,-0.024631,-0.0994198,0.213058,0.253324,-0.366922,0.464452,0.328645,-0.00268633,0.0209454,0.0776055,-0.0141348,0.091095,0.0907673
1403636900401666560,0.577782,-0.037273,-0.814997,-0.0236097,-0.102728,0.211891,0.258625,-0.373444,0.47684,0.342013,-0.00268744,0.0209433,0.0776028,-0.0142434,0.0901815,0.0906432
1403636900451666432,0.574305,-0.0360025,-0.817543,-0.0223783,-0.101376,0.215242,0.259373,-0.38048,0.490034,0.355424,-0.00268909,0.0209411,0.0775966,-0.014324,0.0891962,0.0905679
1403636900501666560,0.572273,-0.0343398,-0.81906,-0.02159,-0.0991128,0.217342,0.239494,-0.384898,0.498706,0.365804,-0.0026832,0.0209375,0.0775889,-0.0141085,0.0906226,0.0907626
1403636900551666432,0.570746,-0.0335788,-0.820192,-0.0201579,-0.105478,0.219929,0.218555,-0.390074,0.51206,0.377595,-0.00268569,0.0209348,0.0775776,-0.0141322,0.0891054,0.0908875
1403636900601666560,0.569373,-0.032593,-0.821214,-0.0189669,-0.113879,0.216767,0.192337,-0.394635,0.521881,0.387448,-0.00268099,0.0209369,0.0775753,-0.0140531,0.0895188,0.0909893
1403636900651666432,0.56646,-0.0317457,-0.823284,-0.01784,-0.116869,0.222581,0.148231,-0.401225,0.533586,0.39652,-0.0026761,0.0209371,0.0775746,-0.0140876,0.0894302,0.0909267
1403636900701666560,0.562515,-0.0316702,-0.826021,-0.0162167,-0.128334,0.22265,0.119183,-0.408388,0.544804,0.403539,-0.0026771,0.0209404,0.077574,-0.014145,0.0892423,0.090858
1403636900751666432,0.558828,-0.0311511,-0.828573,-0.014416,-0.145399,0.225599,0.0900153,-0.41723,0.557466,0.408362,-0.00267945,0.0209389,0.0775707,-0.014257,0.088501,0.090668
1403636900801666560,0.556851,-0.0318191,-0.82992,-0.0117085,-0.162551,0.233025,0.0640105,-0.427827,0.570124,0.412368,-0.00267634,0.0209389,0.0775641,-0.0145121,0.0882051,0.0902578
1403636900851666432,0.558132,-0.0326846,-0.829058,-0.00910214,-0.177802,0.236015,0.0413678,-0.434197,0.579584,0.413979,-0.0026791,0.0209372,0.0775699,-0.0142803,0.0890549,0.0905381
1403636900901666560,0.559719,-0.0353194,-0.827921,-0.00379309,-0.196641,0.244126,0.0221705,-0.443277,0.592613,0.41666,-0.00268184,0.0209371,0.0775711,-0.0143467,0.0886701,0.0905685
1403636900951666432,0.562168,-0.0366881,-0.826208,-0.000808568,-0.206435,0.270153,-0.0036279,-0.450082,0.604153,0.417946,-0.00267651,0.0209375,0.0775669,-0.0142135,0.0889571,0.0908409
1403636901001666560,0.564276,-0.0379242,-0.824714,0.00101669,-0.224689,0.286542,-0.0290626,-0.46131,0.618737,0.418262,-0.00268167,0.0209402,0.0775689,-0.014313,0.0887465,0.0907229
1403636901051666432,0.56535,-0.0389549,-0.823925,0.00305421,-0.231497,0.312848,-0.0435539,-0.473436,0.635742,0.417832,-0.00268049,0.0209387,0.0775629,-0.014426,0.0882375,0.0906511
1403636901101666560,0.566636,-0.0400707,-0.822978,0.00495445,-0.230713,0.335779,-0.0611034,-0.484948,0.652903,0.41652,-0.00267961,0.0209371,0.0775685,-0.0145134,0.0879907,0.0905835
1403636901151666432,0.567267,-0.0405367,-0.822514,0.00592253,-0.238275,0.36288,-0.0728019,-0.495283,0.669002,0.411192,-0.00269391,0.0209362,0.0775736,-0.0143977,0.0882554,0.0906728
1403636901201666560,0.568133,-0.0406169,-0.821911,0.00611661,-0.247578,0.379708,-0.049482,-0.503625,0.681439,0.405199,-0.00269633,0.0209358,0.077584,-0.0141307,0.0898272,0.090873
1403636901251666432,0.568461,-0.0395172,-0.821749,0.00438008,-0.236478,0.40133,-0.0208704,-0.515958,0.701326,0.403126,-0.00269244,0.0209369,0.077586,-0.0142343,0.0905649,0.0905697
1403636901301666560,0.568979,-0.0378674,-0.821477,0.00205789,-0.2191,0.422404,0.00345212,-0.529492,0.722431,0.40349,-0.00269373,0.0209413,0.0775897,-0.0143982,0.0905127,0.0902935
1403636901351666432,0.569255,-0.0368098,-0.821337,0.000327558,-0.245546,0.440563,0.0189994,-0.543219,0.746229,0.406345,-0.00269318,0.0209431,0.0775931,-0.0146393,0.0898603,0.0900629
1403636901401666560,0.569328,-0.035601,-0.821337,-0.00187106,-0.281164,0.457502,0.0655606,-0.559952,0.772145,0.410936,-0.00268769,0.0209452,0.0775852,-0.0149032,0.0890377,0.0897853
1403636901451666432,0.569668,-0.0340678,-0.821156,-0.00439891,-0.277961,0.466939,0.108693,-0.571977,0.793738,0.415622,-0.0026889,0.0209438,0.0775819,-0.0148209,0.0894559,0.0899357
1403636901501666560,0.570066,-0.0322632,-0.820933,-0.00729453,-0.282616,0.474012,0.112415,-0.585052,0.816274,0.421235,-0.00268628,0.0209434,0.0775821,-0.0147576,0.0896967,0.0900271
1403636901551666432,0.570176,-0.0308934,-0.820883,-0.00977867,-0.280666,0.477303,0.0837511,-0.595165,0.838782,0.426763,-0.00268494,0.0209381,0.0775814,-0.0146358,0.0898621,0.0903244
1403636901601666560,0.570861,-0.0300169,-0.820424,-0.0110567,-0.28172,0.47734,0.053331,-0.610739,0.864882,0.430968,-0.00268816,0.0209347,0.077584,-0.0146881,0.0891789,0.0903118
1403636901651666432,0.572361,-0.0295221,-0.81938,-0.0121544,-0.276999,0.478038,0.0194456,-0.625891,0.88864,0.433809,-0.00268273,0.0209379,0.077584,-0.0147782,0.0892457,0.0901822
1403636901701666560,0.573386,-0.0297513,-0.818654,-0.012172,-0.283414,0.475049,-0.0209387,-0.641517,0.913546,0.435338,-0.00268532,0.0209417,0.0775843,-0.014929,0.088985,0.0900023
1403636901751666432,0.574212,-0.0305056,-0.818069,-0.0106261,-0.281605,0.481606,-0.0617774,-0.656942,0.940465,0.43373,-0.00268976,0.020937,0.077579,-0.0150088,0.0884745,0.0899572
1403636901801666560,0.574228,-0.0305221,-0.818052,-0.0110399,-0.290349,0.491135,-0.0855295,-0.677198,0.972568,0.433807,-0.00268749,0.0209408,0.0775707,-0.0152995,0.0872168,0.0896625
1403636901851666432,0.574154,-0.0300946,-0.818112,-0.0115781,-0.287571,0.491862,-0.100311,-0.696095,1.00551,0.432139,-0.00268753,0.0209388,0.0775685,-0.0155082,0.0857936,0.0895416
1403636901901666560,0.574058,-0.0299202,-0.818189,-0.0113708,-0.288223,0.504417,-0.133592,-0.716981,1.0438,0.429783,-0.00269559,0.0209499,0.0775598,-0.0153466,0.0889092,0.0896529
1403636901951666432,0.573831,-0.0293623,-0.818359,-0.0119867,-0.289663,0.506406,-0.149257,-0.733311,1.07462,0.424979,-0.00269573,0.0209505,0.077557,-0.0155164,0.0878925,0.0895287
1403636902001666560,0.574261,-0.0285413,-0.818077,-0.0126279,-0.285629,0.507629,-0.153216,-0.75244,1.10845,0.420055,-0.00269484,0.020952,0.077548,-0.0157742,0.086453,0.0892912
1403636902051666432,0.57428,-0.0276816,-0.818089,-0.01287,-0.288348,0.515043,-0.111067,-0.767189,1.13818,0.415131,-0.00269332,0.0209522,0.077545,-0.0158492,0.0855341,0.0893069
1403636902101666560,0.575038,-0.0273403,-0.817568,-0.0128604,-0.301221,0.509006,-0.0868674,-0.783437,1.16648,0.411082,-0.00269304,0.0209551,0.0775404,-0.0159211,0.0852125,0.0892526
1403636902151666432,0.574911,-0.0265027,-0.817678,-0.0133295,-0.313213,0.505665,-0.0379396,-0.796705,1.19144,0.408093,-0.0026891,0.020954,0.0775388,-0.015857,0.0851567,0.0893967
1403636902201666560,0.574771,-0.0261785,-0.817788,-0.0132604,-0.289282,0.509834,-0.0252452,-0.81041,1.21777,0.405236,-0.00269369,0.0209463,0.0775369,-0.015746,0.0850612,0.0895835
1403636902251666432,0.574769,-0.0272414,-0.817771,-0.0122339,-0.287965,0.505402,-0.00356307,-0.821202,1.24173,0.404261,-0.00269173,0.0209415,0.0775343,-0.0156383,0.0853272,0.0897938
1403636902301666560,0.574773,-0.0285863,-0.817739,-0.010983,-0.28181,0.510712,-0.039802,-0.832853,1.27212,0.403919,-0.00269407,0.0209331,0.0775367,-0.0155558,0.0844868,0.0900976
1403636902351666432,0.574436,-0.0296044,-0.817947,-0.0104417,-0.274535,0.514473,-0.103703,-0.846608,1.29848,0.4012,-0.00269243,0.0209329,0.0775357,-0.0155916,0.0844155,0.0900955
1403636902401666560,0.574003,-0.0306932,-0.818212,-0.0103741,-0.268565,0.523979,-0.178149,-0.856311,1.32702,0.393667,-0.002699,0.0209249,0.07753,-0.0154729,0.0841089,0.0903004
1403636902451666432,0.573453,-0.0312491,-0.818561,-0.0115432,-0.259337,0.525271,-0.240598,-0.864077,1.34507,0.381319,-0.0026936,0.0209216,0.0775365,-0.015275,0.0850917,0.0905222
1403636902501666560,0.572919,-0.0311684,-0.81891,-0.0133985,-0.257794,0.519374,-0.275163,-0.867198,1.35693,0.36494,-0.0026897,0.0209158,0.0775374,-0.0149261,0.08673,0.0909283
1403636902551666432,0.573473,-0.0307422,-0.818481,-0.0165123,-0.260173,0.516686,-0.286095,-0.873242,1.3722,0.348345,-0.00268752,0.0209152,0.0775363,-0.0146995,0.0881014,0.0911714
