time, q_w, q_x, q_y, q_z, v_x, v_y, v_z, p_x, p_y, p_z, b_w_x, b_w_y, b_w_z, b_a_x, b_a_y, b_a_z
1403638148095097088,0.571418,-0.0936141,-0.812596,-0.0663693,-0.0887355,0.0269636,0.219385,0.00366659,-0.0391946,0.0436545,-0.00216002,0.0208124,0.0771377,-0.0328961,0.0279937,0.0268121
1403638148145096960,0.573762,-0.0917712,-0.811076,-0.0673135,-0.0904398,0.0298214,0.264621,-0.000833264,-0.0377755,0.0556235,-0.00215967,0.0208122,0.0771386,-0.0329871,0.028444,0.0265491
1403638148195097088,0.575598,-0.0903676,-0.809949,-0.0671052,-0.0815177,0.0266281,0.330605,-0.00544628,-0.0364632,0.0705698,-0.00215937,0.020815,0.0771449,-0.0331579,0.0289529,0.026019
1403638148245096960,0.576315,-0.0891879,-0.809674,-0.0658393,-0.0820535,0.0232732,0.438006,-0.00993592,-0.0351709,0.089913,-0.00217811,0.0208213,0.077163,-0.0338519,0.0312681,0.0241837
1403638148295097088,0.576475,-0.0873269,-0.809802,-0.0653522,-0.0695613,0.0174001,0.493875,-0.0122498,-0.0343937,0.113636,-0.00218574,0.0208234,0.0771839,-0.0339949,0.0319702,0.0240029
1403638148345096960,0.577578,-0.0859038,-0.80924,-0.0644632,-0.0662616,0.011459,0.514529,-0.0178308,-0.0337696,0.139906,-0.00217852,0.0208314,0.0771927,-0.0340464,0.0320212,0.0239733
1403638148395097088,0.57726,-0.0846544,-0.809683,-0.0633854,-0.0674715,0.00875366,0.463808,-0.0243615,-0.0328362,0.16433,-0.00212104,0.0208494,0.0771863,-0.0363606,0.0440849,0.0175184
1403638148445096960,0.576179,-0.0832742,-0.81063,-0.062952,-0.0616559,0.01163,0.347438,-0.0293004,-0.0301878,0.185062,-0.00213503,0.0208645,0.0771675,-0.0370843,0.0406107,0.0160151
1403638148495097088,0.572111,-0.0819593,-0.813659,-0.0626942,-0.0658905,0.00610015,0.217702,-0.0335336,-0.0295774,0.198617,-0.00214227,0.0208585,0.0771714,-0.0372499,0.0476352,0.0150739
1403638148545096960,0.56947,-0.0805524,-0.815618,-0.0631074,-0.0662584,0.00804205,0.0926694,-0.0370213,-0.0291479,0.206637,-0.00214746,0.0208597,0.0771799,-0.037371,0.0483684,0.0147754
1403638148595097088,0.566446,-0.0797187,-0.817864,-0.0623119,-0.0724783,0.000272468,-0.0163412,-0.0424973,-0.0282496,0.211225,-0.002158,0.0208658,0.0771721,-0.0373309,0.0490082,0.0156697
1403638148645096960,0.56359,-0.0784755,-0.819973,-0.0620674,-0.0906727,0.00192652,-0.0757455,-0.0494402,-0.0276258,0.213837,-0.00215229,0.020871,0.0771739,-0.038338,0.0488338,0.0146279
1403638148695097088,0.561331,-0.0777407,-0.821649,-0.0612995,-0.110951,-0.00369703,-0.0940636,-0.0556023,-0.0255584,0.213352,-0.00216598,0.0208784,0.0771583,-0.0389733,0.0460396,0.0142113
1403638148745096960,0.559555,-0.0772071,-0.823008,-0.0599554,-0.118793,-0.000333665,-0.0820628,-0.0618459,-0.0246404,0.207748,-0.00216666,0.0208782,0.0771487,-0.0392214,0.0447472,0.0134478
1403638148795097088,0.558005,-0.0766449,-0.824175,-0.059088,-0.129829,-0.00953029,-0.025822,-0.0665009,-0.0237682,0.20462,-0.00217814,0.0208769,0.0771402,-0.0390953,0.0431474,0.0137868
1403638148845096960,0.557438,-0.0760436,-0.824693,-0.0579799,-0.149191,-0.0146311,0.0235127,-0.0730989,-0.0261023,0.209326,-0.00216149,0.020871,0.0771587,-0.0390908,0.0452849,0.0146898
1403638148895097088,0.557114,-0.0751419,-0.825022,-0.0575873,-0.156506,-0.0161969,0.072206,-0.076583,-0.0259297,0.212207,-0.00217194,0.0208641,0.0771484,-0.038473,0.043402,0.0164625
1403638148945096960,0.558354,-0.0746887,-0.82427,-0.0569339,-0.168533,-0.025234,0.12792,-0.0865694,-0.0274568,0.215809,-0.00216283,0.0208586,0.0771495,-0.0384961,0.0438507,0.0161759
1403638148995097088,0.560108,-0.0737173,-0.823211,-0.0562867,-0.179215,-0.0239315,0.203804,-0.0918024,-0.0278,0.219667,-0.00218311,0.0208484,0.0771394,-0.0378892,0.0425868,0.0170392
1403638149045096960,0.563136,-0.0728286,-0.821234,-0.0561154,-0.177377,-0.0321488,0.257299,-0.101061,-0.0310156,0.228117,-0.00217084,0.0208445,0.0771551,-0.0378146,0.0443056,0.0165944
1403638149095097088,0.565699,-0.0719697,-0.819529,-0.0563715,-0.214376,-0.0373321,0.3172,-0.115654,-0.0331893,0.242345,-0.00214204,0.0208436,0.0771607,-0.0383517,0.0453921,0.0151583
1403638149145096960,0.567835,-0.0713398,-0.81811,-0.0563133,-0.223995,-0.0370869,0.318002,-0.127452,-0.0342468,0.25956,-0.0021391,0.0208456,0.0771558,-0.0386479,0.0448418,0.0145892
1403638149195097088,0.569087,-0.0712695,-0.817257,-0.056134,-0.234862,-0.0451056,0.317482,-0.138362,-0.0353076,0.275319,-0.00213566,0.0208429,0.0771485,-0.038571,0.0438386,0.0148427
1403638149245096960,0.570299,-0.071365,-0.81645,-0.0554635,-0.232513,-0.0488832,0.295049,-0.149559,-0.0378735,0.290193,-0.0021359,0.0208458,0.077147,-0.0386346,0.0441373,0.0146403
1403638149295097088,0.570912,-0.0724836,-0.816014,-0.054102,-0.223685,-0.0520215,0.27799,-0.155326,-0.0409898,0.303531,-0.00213228,0.0208432,0.0771417,-0.0380876,0.0436478,0.0159216
1403638149345096960,0.571991,-0.0728644,-0.815296,-0.053009,-0.223054,-0.0549277,0.256694,-0.167004,-0.0403934,0.317058,-0.00214894,0.0208456,0.0771206,-0.0378537,0.0422378,0.01659
1403638149395097088,0.572844,-0.0725105,-0.814722,-0.0531052,-0.218837,-0.0518146,0.230142,-0.177122,-0.0415415,0.329853,-0.00216286,0.0208444,0.0771158,-0.0378138,0.0414026,0.0168044
1403638149445096960,0.573388,-0.0725479,-0.814351,-0.0528692,-0.211336,-0.0537367,0.200733,-0.18558,-0.0445537,0.340708,-0.00216374,0.020833,0.0771131,-0.037332,0.0413297,0.0180349
1403638149495097088,0.574013,-0.0718308,-0.813927,-0.0536048,-0.206437,-0.0558925,0.175562,-0.193177,-0.0470679,0.35225,-0.00217126,0.0208223,0.0771163,-0.0369653,0.0408869,0.0192138
1403638149545096960,0.574139,-0.0713989,-0.81385,-0.0539859,-0.200114,-0.0550097,0.146031,-0.203614,-0.0487514,0.362504,-0.00217151,0.0208308,0.0771046,-0.0372167,0.0402183,0.0189417
1403638149595097088,0.574079,-0.0702955,-0.813961,-0.0543984,-0.207343,-0.0662906,0.101577,-0.219334,-0.0530698,0.367572,-0.0021561,0.0208494,0.0771191,-0.0378764,0.0410118,0.0171388
1403638149645096960,0.573865,-0.0682442,-0.814344,-0.0535319,-0.210292,-0.0705291,0.0783036,-0.234072,-0.0535864,0.375232,-0.00217035,0.0208627,0.0771248,-0.0384518,0.0398067,0.01619
1403638149695097088,0.574284,-0.0654856,-0.814402,-0.0515668,-0.212299,-0.0754121,0.0527948,-0.247522,-0.0560815,0.377361,-0.00217066,0.0208602,0.0771205,-0.0385055,0.0397337,0.015955
1403638149745096960,0.574538,-0.0624077,-0.814534,-0.0504454,-0.214873,-0.0777414,0.0249308,-0.26284,-0.0615448,0.383462,-0.00215011,0.020859,0.0771278,-0.0389728,0.04059,0.0152563
1403638149795097088,0.574498,-0.0601591,-0.814858,-0.048373,-0.21543,-0.0855528,0.00349197,-0.273028,-0.0646204,0.38799,-0.0021565,0.0208531,0.0771222,-0.0390833,0.0402628,0.0154399
1403638149845096960,0.574218,-0.057777,-0.815317,-0.0468334,-0.212336,-0.0820898,-0.0072968,-0.285797,-0.0673774,0.395286,-0.00215962,0.0208561,0.0771168,-0.0393942,0.0400122,0.0155078
1403638149895097088,0.574893,-0.0561723,-0.815042,-0.0452701,-0.203187,-0.0835512,-0.0334213,-0.29112,-0.0709286,0.395471,-0.00217731,0.0208445,0.0771188,-0.039003,0.0395352,0.0166201
1403638149945096960,0.574564,-0.0542313,-0.815448,-0.0444895,-0.20121,-0.0939692,-0.0523987,-0.299848,-0.0749732,0.398839,-0.00219508,0.0208403,0.0771249,-0.0392408,0.0395,0.0166096
1403638149995097088,0.574488,-0.0522118,-0.815631,-0.0445413,-0.194074,-0.0890605,-0.0781035,-0.307155,-0.0783172,0.397723,-0.00218114,0.0208293,0.0771029,-0.0392085,0.0391164,0.0169475
1403638150045096960,0.574623,-0.0489467,-0.815575,-0.0474261,-0.194203,-0.0991777,-0.105097,-0.320868,-0.0864689,0.400689,-0.00216915,0.0208153,0.0771116,-0.039535,0.0403647,0.0167937
1403638150095097088,0.574189,-0.045558,-0.815898,-0.0504173,-0.197393,-0.118506,-0.132658,-0.333805,-0.0923122,0.399308,-0.00216553,0.0208117,0.0771111,-0.0395621,0.0407092,0.0171404
1403638150145096960,0.573701,-0.041955,-0.816197,-0.054124,-0.204503,-0.133475,-0.170321,-0.346236,-0.098175,0.394957,-0.00215391,0.0208202,0.0771105,-0.0399119,0.0405065,0.0165636
1403638150195097088,0.573428,-0.03899,-0.816328,-0.0571664,-0.205363,-0.152073,-0.181834,-0.361844,-0.10458,0.394139,-0.00217299,0.0208191,0.0771194,-0.0404103,0.0402354,0.016012
1403638150245096960,0.573391,-0.0362418,-0.816263,-0.0602085,-0.221076,-0.177628,-0.195666,-0.381314,-0.108744,0.392309,-0.00221058,0.0208458,0.0771226,-0.0414699,0.0396107,0.014053
1403638150295097088,0.571709,-0.0362689,-0.817469,-0.0598221,-0.224619,-0.204715,-0.235851,-0.400048,-0.118463,0.388629,-0.00220237,0.0208313,0.077112,-0.0421478,0.0403056,0.0129558
1403638150345096960,0.569419,-0.0363609,-0.819079,-0.0595773,-0.225871,-0.243157,-0.250354,-0.415993,-0.13099,0.381937,-0.00219644,0.0208162,0.0771112,-0.0424892,0.0409688,0.0125196
1403638150395097088,0.566136,-0.0369571,-0.821566,-0.0561488,-0.234705,-0.274452,-0.239848,-0.435411,-0.142867,0.376702,-0.0022108,0.0208146,0.0771176,-0.042841,0.0412307,0.0121895
1403638150445096960,0.561432,-0.0377618,-0.825129,-0.0502957,-0.259423,-0.306918,-0.191945,-0.451726,-0.15893,0.369915,-0.00220112,0.0208215,0.0771174,-0.043176,0.0414006,0.0116838
1403638150495097088,0.558702,-0.0371748,-0.827357,-0.0441598,-0.265712,-0.328947,-0.156085,-0.466854,-0.172628,0.364347,-0.0022085,0.0208303,0.0771062,-0.0434277,0.0409721,0.0112633
1403638150545096960,0.555603,-0.0346817,-0.829767,-0.0398556,-0.294403,-0.346041,-0.104797,-0.483815,-0.190058,0.358892,-0.00221587,0.0208305,0.0771378,-0.0436318,0.0407685,0.0109202
1403638150595097088,0.553856,-0.0325463,-0.831209,-0.0357327,-0.318337,-0.361626,-0.0453114,-0.503177,-0.208867,0.35746,-0.00222059,0.0208277,0.077141,-0.043929,0.0412085,0.0103967
1403638150645096960,0.553126,-0.0304002,-0.831932,-0.0318956,-0.333528,-0.36389,0.00296341,-0.521592,-0.22502,0.364958,-0.00222715,0.0208401,0.0771331,-0.0444465,0.0408623,0.00973585
1403638150695097088,0.553792,-0.0281939,-0.831667,-0.0291511,-0.352889,-0.364368,0.0406283,-0.533838,-0.242519,0.371568,-0.00225174,0.0208444,0.0771362,-0.0442343,0.0406614,0.01064
1403638150745096960,0.554473,-0.0250877,-0.831383,-0.0270669,-0.389996,-0.369134,0.0740906,-0.54781,-0.257603,0.373944,-0.00225793,0.0208424,0.0771396,-0.0440792,0.0400178,0.0110119
1403638150795097088,0.555768,-0.0211071,-0.830679,-0.0254479,-0.409805,-0.37972,0.119247,-0.57029,-0.274387,0.380264,-0.00226362,0.0208356,0.0771485,-0.0443335,0.0394308,0.0105465
1403638150845096960,0.557543,-0.0162753,-0.829665,-0.0231565,-0.427938,-0.387129,0.122141,-0.593501,-0.292843,0.385118,-0.00226266,0.0208336,0.0771433,-0.044576,0.0393551,0.00992011
1403638150895097088,0.559726,-0.0115475,-0.828323,-0.0213111,-0.446201,-0.389644,0.104129,-0.618819,-0.313157,0.387268,-0.00224438,0.0208357,0.0771424,-0.0448744,0.0393018,0.00902549
1403638150945096960,0.562238,-0.00757554,-0.826703,-0.0198316,-0.449965,-0.398085,0.0818072,-0.635089,-0.331918,0.391457,-0.00222254,0.0208298,0.0771271,-0.0445202,0.0391763,0.00998597
1403638150995097088,0.566015,-0.00322967,-0.824204,-0.017421,-0.460389,-0.413194,0.0529793,-0.665789,-0.355332,0.398106,-0.00221653,0.0208247,0.0771287,-0.0445893,0.0399207,0.0100085
1403638151045096960,0.56667,0.00230159,-0.82381,-0.0147279,-0.463961,-0.420349,0.0173228,-0.69087,-0.374563,0.402689,-0.00222378,0.0208351,0.0771313,-0.0446396,0.0393844,0.0101409
1403638151095097088,0.56859,0.00962447,-0.822479,-0.0119034,-0.460452,-0.435169,-0.00123444,-0.70525,-0.389778,0.404095,-0.00223839,0.0208519,0.0771244,-0.0443293,0.0286155,0.011484
1403638151145096960,0.57041,0.0183232,-0.821116,-0.00811322,-0.474684,-0.452138,-0.0269498,-0.734893,-0.409788,0.40486,-0.00225389,0.0208641,0.0771304,-0.0447277,0.0280717,0.0105823
1403638151195097088,0.57093,0.0273515,-0.820539,-0.0025383,-0.470182,-0.47082,-0.0772835,-0.767688,-0.434541,0.402434,-0.0022512,0.0208534,0.077139,-0.045284,0.0284016,0.00928321
1403638151245096960,0.570194,0.0367816,-0.820673,0.00466234,-0.479025,-0.486351,-0.093497,-0.800159,-0.461974,0.398335,-0.00224771,0.0208383,0.0771477,-0.0455923,0.0292067,0.00858833
1403638151295097088,0.569491,0.0462589,-0.820612,0.0116705,-0.473905,-0.499711,-0.113324,-0.823907,-0.489612,0.395563,-0.00222404,0.0208289,0.0771388,-0.0455541,0.0298511,0.00883426
1403638151345096960,0.5684,0.056506,-0.820593,0.0188569,-0.470257,-0.524074,-0.100009,-0.849976,-0.520569,0.394466,-0.00220995,0.0208332,0.0771341,-0.0455136,0.0306755,0.00915745
1403638151395097088,0.56789,0.0665537,-0.819951,0.0274079,-0.463009,-0.534172,-0.0800011,-0.868068,-0.542611,0.38988,-0.00222831,0.0208382,0.0771224,-0.0450088,0.0305649,0.0103395
1403638151445096960,0.567158,0.0758672,-0.819305,0.0362706,-0.475084,-0.551066,-0.0336832,-0.901298,-0.57379,0.39139,-0.00222949,0.0208528,0.0771243,-0.0453818,0.0307471,0.00966935
1403638151495097088,0.566618,0.0862266,-0.818292,0.0436734,-0.467483,-0.555191,-0.019268,-0.935402,-0.600006,0.389209,-0.00225298,0.0208674,0.0771321,-0.0459289,0.0305943,0.00827915
1403638151545096960,0.565859,0.0955048,-0.817422,0.0500278,-0.467107,-0.563781,0.0142905,-0.962499,-0.63306,0.390165,-0.00225416,0.0208855,0.07714,-0.0454075,0.0118323,0.0105215
1403638151595097088,0.564833,0.103566,-0.816786,0.0556637,-0.476968,-0.566165,0.056947,-0.99144,-0.664319,0.395375,-0.00225409,0.0208916,0.0771435,-0.0455399,0.0121882,0.0103891
1403638151645096960,0.564879,0.110356,-0.815492,0.0608705,-0.47811,-0.584233,0.0677303,-1.01774,-0.694998,0.400851,-0.00226421,0.02088,0.0771516,-0.0455279,0.0122923,0.0105886
1403638151695097088,0.564604,0.116159,-0.814574,0.0647896,-0.475526,-0.582347,0.126075,-1.03685,-0.724061,0.409333,-0.00225227,0.0208715,0.0771417,-0.045389,0.0124005,0.0112462
1403638151745096960,0.563977,0.12096,-0.814069,0.0677561,-0.472111,-0.589289,0.172876,-1.05716,-0.753314,0.418236,-0.00225287,0.0208679,0.0771432,-0.0452778,0.0125874,0.0117236
1403638151795097088,0.562876,0.124901,-0.814036,0.0701176,-0.460867,-0.596171,0.20519,-1.07238,-0.778871,0.427712,-0.00225182,0.0208645,0.0771375,-0.0449874,0.0122717,0.0125571
1403638151845096960,0.562245,0.127824,-0.813829,0.0722749,-0.468743,-0.6021,0.249674,-1.10091,-0.814359,0.441042,-0.00224784,0.0208695,0.0771455,-0.0450955,0.0130365,0.0123707
1403638151895097088,0.561731,0.129966,-0.813738,0.0734763,-0.472091,-0.607693,0.272282,-1.11694,-0.840087,0.451467,-0.00225014,0.0208686,0.0771489,-0.0449624,0.012498,0.0126004
1403638151945096960,0.561237,0.132433,-0.813711,0.0731348,-0.48241,-0.627657,0.28357,-1.1466,-0.872193,0.46263,-0.00225077,0.0208605,0.0771542,-0.0451228,0.01301,0.0119954
1403638151995097088,0.560834,0.13372,-0.813747,0.0734777,-0.486125,-0.630462,0.266033,-1.15902,-0.895627,0.473538,-0.00225001,0.0208495,0.0771382,-0.0447792,0.012329,0.012792
1403638152045096960,0.560348,0.134041,-0.813976,0.0740705,-0.477399,-0.631523,0.244484,-1.17114,-0.916862,0.483969,-0.00226046,0.0208453,0.0771276,-0.0444216,0.0113388,0.0136865
1403638152095097088,0.560162,0.134494,-0.814064,0.0736905,-0.469543,-0.642205,0.21553,-1.18981,-0.946919,0.49352,-0.00224843,0.0208314,0.0771178,-0.0442958,0.0111168,0.0140233
1403638152145096960,0.560371,0.135289,-0.81384,0.0731153,-0.474244,-0.653839,0.189772,-1.21777,-0.983572,0.506605,-0.00226294,0.0208312,0.0771301,-0.0441939,0.0114584,0.0144501
1403638152195097088,0.560078,0.135022,-0.814084,0.0731343,-0.482229,-0.667876,0.15464,-1.24961,-1.02054,0.514799,-0.0022629,0.0208406,0.0771327,-0.0444416,0.0117337,0.0137105
1403638152245096960,0.560504,0.135749,-0.813788,0.0718078,-0.479658,-0.678868,0.117069,-1.2675,-1.05187,0.521885,-0.00226695,0.0208332,0.0771277,-0.0442614,0.011862,0.0142031
1403638152295097088,0.560616,0.136278,-0.81374,0.0704645,-0.48476,-0.686943,0.0850208,-1.29178,-1.08603,0.526646,-0.00227305,0.0208393,0.0771299,-0.0442686,0.0120549,0.0141689
1403638152345096960,0.561276,0.13673,-0.813375,0.0685202,-0.486443,-0.702277,0.0536146,-1.30705,-1.11546,0.534387,-0.00228217,0.0208363,0.0771256,-0.0441692,0.0116339,0.0148939
1403638152395097088,0.561071,0.137111,-0.813615,0.0665647,-0.477646,-0.720395,0.00847136,-1.32755,-1.15221,0.53683,-0.00226149,0.0208268,0.0771222,-0.0441302,0.0118529,0.0150531
1403638152445096960,0.561052,0.137122,-0.813755,0.0649613,-0.480005,-0.737544,-0.0346471,-1.34875,-1.18628,0.535775,-0.0022628,0.0208195,0.0771223,-0.0440451,0.0116338,0.0152355
1403638152495097088,0.560767,0.1376,-0.814046,0.0627403,-0.474647,-0.75832,-0.0565781,-1.35986,-1.2121,0.525972,-0.00226499,0.02081,0.0771142,-0.0437791,0.0110126,0.0154185
1403638152545096960,0.561273,0.137587,-0.813726,0.0623862,-0.466538,-0.771713,-0.068437,-1.36959,-1.24418,0.519462,-0.00227116,0.0208056,0.07712,-0.0436026,0.0104332,0.0157689
1403638152595097088,0.560991,0.136874,-0.814048,0.062285,-0.459896,-0.792791,-0.0826779,-1.38231,-1.27506,0.514699,-0.00227055,0.0208073,0.0771139,-0.0447773,0.00735983,0.012969
1403638152645096960,0.559488,0.135481,-0.815152,0.0643934,-0.458024,-0.816557,-0.101094,-1.40622,-1.32029,0.512765,-0.00227451,0.0208022,0.0771163,-0.0447715,0.00789923,0.0131567
1403638152695097088,0.558329,0.134927,-0.815777,0.067608,-0.461636,-0.838776,-0.0617684,-1.42801,-1.3622,0.510343,-0.00228003,0.0207987,0.077115,-0.0446989,0.0079133,0.0134134
1403638152745096960,0.558026,0.136476,-0.815499,0.0703037,-0.475791,-0.860451,-0.019773,-1.44669,-1.40134,0.508343,-0.00228225,0.0208,0.0770983,-0.0445676,0.00782217,0.0137925
1403638152795097088,0.558761,0.137824,-0.814331,0.075201,-0.489055,-0.878164,0.0293645,-1.46113,-1.43839,0.505287,-0.00227342,0.0207879,0.077084,-0.044327,0.00760714,0.0141687
1403638152845096960,0.559255,0.140558,-0.813063,0.0800383,-0.491413,-0.891652,0.0696111,-1.48263,-1.48084,0.506269,-0.00226832,0.0207798,0.0770926,-0.0442906,0.00748492,0.0142424
1403638152895097088,0.561275,0.143833,-0.810502,0.0858485,-0.502338,-0.902081,0.114207,-1.51604,-1.5336,0.514312,-0.00226528,0.0207796,0.0770968,-0.0444842,0.00775358,0.0139924
1403638152945096960,0.562797,0.148925,-0.807968,0.0909303,-0.488729,-0.897368,0.130163,-1.53935,-1.58078,0.522814,-0.00225313,0.0207681,0.0770968,-0.0444751,0.00804172,0.0141763
1403638152995097088,0.561828,0.154947,-0.806925,0.0959763,-0.50262,-0.908212,0.15989,-1.57421,-1.63402,0.533844,-0.00225904,0.0207809,0.0771056,-0.0446792,0.00837898,0.0137201
1403638153045096960,0.559149,0.161168,-0.807023,0.100456,-0.50177,-0.911309,0.196508,-1.59738,-1.67933,0.544267,-0.00226328,0.0207834,0.0771016,-0.0446996,0.00825478,0.0138489
1403638153095097088,0.555713,0.166691,-0.807784,0.104318,-0.503619,-0.904902,0.194754,-1.61973,-1.7229,0.555632,-0.00226096,0.0207813,0.0770967,-0.0446436,0.00828765,0.0141287
1403638153145096960,0.552576,0.171934,-0.808447,0.107291,-0.505664,-0.910706,0.195393,-1.64216,-1.7694,0.566058,-0.00227485,0.0207723,0.0771071,-0.0446196,0.00835771,0.014261
1403638153195097088,0.550597,0.176205,-0.808578,0.109524,-0.514955,-0.904484,0.170883,-1.65966,-1.81167,0.575936,-0.00227579,0.0207521,0.0770987,-0.0445201,0.00844434,0.0146252
1403638153245096960,0.54906,0.179881,-0.80857,0.11131,-0.525813,-0.906831,0.146595,-1.68497,-1.86052,0.586356,-0.00227525,0.0207439,0.0770964,-0.0445231,0.00888872,0.0147428
1403638153295097088,0.547944,0.184557,-0.808053,0.112901,-0.530618,-0.907414,0.121784,-1.69826,-1.89004,0.594412,-0.00229459,0.0207448,0.0770835,-0.0442951,0.00810633,0.0155654
1403638153345096960,0.546417,0.189045,-0.807614,0.115972,-0.532868,-0.909912,0.0943253,-1.71823,-1.93321,0.600511,-0.00229174,0.020733,0.0770754,-0.0442226,0.00823063,0.0158623
1403638153395097088,0.545209,0.194772,-0.80661,0.119129,-0.540674,-0.918812,0.0759074,-1.74244,-1.97511,0.605456,-0.00230258,0.0207362,0.0770687,-0.0442118,0.00810168,0.0159326
1403638153445096960,0.544157,0.202127,-0.805226,0.121032,-0.544531,-0.923008,0.078131,-1.77275,-2.02859,0.608786,-0.00229638,0.0207238,0.0770754,-0.0443271,0.00867038,0.0155592
1403638153495097088,0.543221,0.211176,-0.803516,0.121148,-0.54726,-0.93937,0.100258,-1.79199,-2.07079,0.614026,-0.00228719,0.0207165,0.0770696,-0.0442242,0.00855673,0.0159324
1403638153545096960,0.54219,0.220846,-0.801562,0.121472,-0.557298,-0.967557,0.148426,-1.81905,-2.12075,0.62465,-0.00228389,0.0207169,0.0770729,-0.0465985,0.0124487,0.0101367
1403638153595097088,0.540566,0.229867,-0.799734,0.123995,-0.557576,-0.984955,0.173532,-1.83426,-2.1548,0.635171,-0.00229797,0.020721,0.0770745,-0.0464057,0.0114847,0.0108908
1403638153645096960,0.539705,0.239087,-0.797144,0.126955,-0.555629,-1.0098,0.198474,-1.85034,-2.18996,0.644999,-0.00230982,0.0207129,0.0770741,-0.0462373,0.0106874,0.0114933
1403638153695097088,0.538579,0.24693,-0.794557,0.132806,-0.557267,-1.03273,0.185541,-1.87068,-2.22801,0.653518,-0.00231622,0.0207074,0.0770662,-0.0461012,0.00993719,0.0118859
1403638153745096960,0.538368,0.253263,-0.791371,0.140532,-0.565578,-1.0479,0.170659,-1.89238,-2.27667,0.666795,-0.00231313,0.0207015,0.0770622,-0.0460764,0.00999064,0.0122826
1403638153795097088,0.537895,0.259994,-0.788574,0.145682,-0.565637,-1.07434,0.144624,-1.92637,-2.33439,0.674608,-0.00230739,0.020698,0.0770696,-0.0462205,0.0101941,0.0119457
1403638153845096960,0.537737,0.265409,-0.785818,0.151285,-0.562321,-1.09112,0.110269,-1.95247,-2.38745,0.682573,-0.00230496,0.0206932,0.0770714,-0.0463165,0.0101727,0.0119838
1403638153895097088,0.538371,0.269492,-0.783013,0.156275,-0.560708,-1.09602,0.0879802,-1.97714,-2.43693,0.691483,-0.00231697,0.0206989,0.0770627,-0.0463031,0.00990245,0.0123417
1403638153945096960,0.540051,0.272018,-0.779882,0.161664,-0.563877,-1.11677,0.0450039,-2.00775,-2.49341,0.694546,-0.00232621,0.0207031,0.0770668,-0.0463418,0.00982335,0.0122247
1403638153995097088,0.540337,0.273846,-0.778167,0.165834,-0.556073,-1.1221,0.0115234,-2.04338,-2.56121,0.696991,-0.00232066,0.0207021,0.0770604,-0.0464839,0.010482,0.011893
1403638154045096960,0.541036,0.274989,-0.776502,0.169429,-0.553236,-1.12628,-0.0213302,-2.07225,-2.62429,0.700233,-0.002315,0.0206949,0.0770661,-0.0465355,0.0107487,0.0120277
1403638154095097088,0.542684,0.276555,-0.774409,0.171179,-0.545121,-1.14527,-0.042615,-2.10769,-2.69988,0.699214,-0.00229593,0.0206824,0.0770717,-0.0467087,0.0116841,0.0115647
1403638154145096960,0.545199,0.277643,-0.771915,0.172685,-0.545116,-1.15396,-0.0548075,-2.14368,-2.76811,0.69838,-0.00229778,0.0206846,0.0770738,-0.0467742,0.0119054,0.0114824
1403638154195097088,0.548024,0.278423,-0.769494,0.173289,-0.535258,-1.1633,-0.0864335,-2.18185,-2.84111,0.699366,-0.00229114,0.0206926,0.0770843,-0.0469462,0.0123674,0.0112427
1403638154245096960,0.550954,0.279401,-0.767052,0.173252,-0.530674,-1.18832,-0.0952035,-2.23039,-2.94055,0.704497,-0.00228184,0.0206835,0.0770966,-0.0472934,0.0143352,0.0107956
1403638154295097088,0.553246,0.279568,-0.765327,0.173306,-0.514687,-1.1861,-0.110947,-2.24958,-2.99725,0.700743,-0.00226986,0.0206837,0.0770785,-0.0490022,0.011495,0.00682603
1403638154345096960,0.556327,0.278414,-0.763128,0.174989,-0.493346,-1.18659,-0.11753,-2.27064,-3.05556,0.699013,-0.00228631,0.0206767,0.0770785,-0.048882,0.011688,0.00737943
1403638154395097088,0.560888,0.277481,-0.759881,0.176037,-0.477451,-1.1878,-0.12855,-2.29684,-3.12451,0.698507,-0.00229376,0.0206744,0.0770867,-0.0489505,0.0124543,0.00753759
1403638154445096960,0.564026,0.275886,-0.757778,0.177579,-0.442608,-1.18198,-0.168241,-2.3178,-3.1862,0.690926,-0.00228644,0.0206628,0.0770854,-0.0488913,0.0128499,0.00768886
1403638154495097088,0.566314,0.274853,-0.756289,0.178242,-0.41948,-1.18461,-0.160423,-2.34555,-3.25814,0.68701,-0.00229531,0.0206598,0.0770992,-0.0489881,0.0137643,0.00768301
1403638154545096960,0.565959,0.274216,-0.756631,0.178899,-0.385634,-1.18784,-0.124703,-2.37048,-3.32742,0.681757,-0.00230183,0.0206521,0.0771077,-0.0490415,0.0144676,0.00767143
1403638154595097088,0.564421,0.274607,-0.757298,0.180333,-0.332296,-1.1732,-0.0996249,-2.39556,-3.3987,0.674208,-0.00230522,0.0206434,0.0771147,-0.0490903,0.0153626,0.00749745
1403638154645096960,0.561735,0.276262,-0.758328,0.181855,-0.302558,-1.17296,-0.0581572,-2.39722,-3.43819,0.667866,-0.00232074,0.0206239,0.0771142,-0.0487357,0.0145725,0.00836498
1403638154695097088,0.557725,0.278926,-0.759877,0.18366,-0.269744,-1.15418,-0.0261123,-2.40393,-3.48324,0.662123,-0.00232354,0.0206123,0.0771002,-0.0484625,0.0141017,0.00890724
