time, q_w, q_x, q_y, q_z, v_x, v_y, v_z, p_x, p_y, p_z, b_w_x, b_w_y, b_w_z, b_a_x, b_a_y, b_a_z
1403637151438319104,0.573958,-0.0957022,-0.811168,-0.0584852,-0.14915,0.124435,0.346358,-0.300503,0.33858,0.315758,-0.00210563,0.020929,0.0772369,-0.0179128,-0.0486489,0.0849821
1403637151488318976,0.572359,-0.0940277,-0.812407,-0.0596644,-0.153735,0.131079,0.348104,-0.31213,0.346183,0.332915,-0.00210576,0.0209473,0.0772383,-0.0187131,-0.0487946,0.0823095
1403637151538319104,0.57135,-0.0932497,-0.813188,-0.0599034,-0.150574,0.147528,0.331105,-0.31868,0.353964,0.349425,-0.00209878,0.0209468,0.0772244,-0.0178604,-0.0475257,0.0847252
1403637151588318976,0.571086,-0.091869,-0.813437,-0.0611601,-0.149387,0.158571,0.311483,-0.326227,0.363796,0.365514,-0.00212013,0.0209439,0.0772188,-0.0180301,-0.0488933,0.0843068
1403637151638319104,0.570746,-0.0903764,-0.813746,-0.0624289,-0.14787,0.164639,0.296128,-0.333434,0.37214,0.380577,-0.00210493,0.0209387,0.0772133,-0.0179648,-0.0488467,0.0844602
1403637151688318976,0.571043,-0.0889556,-0.813607,-0.0635597,-0.140798,0.170096,0.262342,-0.338152,0.379997,0.394487,-0.00211187,0.0209297,0.0772137,-0.0174975,-0.048972,0.0859665
1403637151738319104,0.570399,-0.0882989,-0.814082,-0.064173,-0.139461,0.172566,0.23638,-0.344563,0.388566,0.407098,-0.00210574,0.0209252,0.0772099,-0.0174824,-0.0492677,0.0861626
1403637151788318976,0.570177,-0.0875203,-0.814309,-0.0643347,-0.133523,0.180406,0.199659,-0.350534,0.399099,0.41764,-0.00212992,0.0209248,0.0772018,-0.0174458,-0.0505814,0.0864122
1403637151838319104,0.570149,-0.0868155,-0.814382,-0.0646143,-0.139733,0.182838,0.174634,-0.35882,0.408405,0.426078,-0.0021311,0.0209277,0.0772018,-0.0175587,-0.0505185,0.0858169
1403637151888318976,0.570193,-0.0860336,-0.814369,-0.065432,-0.143204,0.189309,0.152712,-0.367987,0.418715,0.43398,-0.00213425,0.0209372,0.0772041,-0.0179393,-0.0505725,0.0845287
1403637151938319104,0.569739,-0.0854472,-0.814691,-0.066143,-0.153382,0.188583,0.146341,-0.376746,0.429636,0.442795,-0.00213491,0.0209446,0.0772068,-0.0182074,-0.0509621,0.0840218
1403637151988318976,0.569694,-0.0852717,-0.814769,-0.0657952,-0.164086,0.184346,0.171178,-0.38799,0.438474,0.450885,-0.00212527,0.0209468,0.0772109,-0.0186272,-0.0503553,0.0826352
1403637152038319104,0.569512,-0.0854242,-0.814939,-0.0650649,-0.132736,0.175327,0.195794,-0.394845,0.446383,0.458311,-0.00214054,0.020941,0.0772253,-0.0179775,-0.0473495,0.083976
1403637152088318976,0.56917,-0.0858376,-0.815218,-0.0639976,-0.132292,0.175178,0.216896,-0.402317,0.454313,0.467089,-0.0021321,0.0209364,0.0772157,-0.0179295,-0.0469031,0.0838471
1403637152138319104,0.568497,-0.0862712,-0.815699,-0.063268,-0.137317,0.177144,0.22244,-0.408617,0.46165,0.477461,-0.00212877,0.0209348,0.0772243,-0.0178097,-0.046193,0.0840444
1403637152188318976,0.567642,-0.0868479,-0.816267,-0.0628329,-0.138506,0.179915,0.201453,-0.417305,0.467843,0.487855,-0.00210589,0.020948,0.0772306,-0.0179006,-0.0450815,0.0836795
1403637152238319104,0.567017,-0.0876019,-0.81671,-0.0616729,-0.145654,0.175076,0.163175,-0.424423,0.476778,0.497285,-0.00210368,0.020952,0.0772264,-0.0179111,-0.0450881,0.0837092
1403637152288318976,0.566477,-0.0878634,-0.817065,-0.0615497,-0.149132,0.188883,0.124148,-0.435319,0.485489,0.505875,-0.00208008,0.0209606,0.0772285,-0.0182906,-0.0445223,0.0826097
1403637152338319104,0.56562,-0.0888895,-0.817658,-0.060065,-0.153431,0.191942,0.095125,-0.445784,0.496172,0.512897,-0.00207418,0.020968,0.0772271,-0.018677,-0.0444143,0.0815783
1403637152388318976,0.565902,-0.0883224,-0.817486,-0.0605933,-0.160152,0.203683,0.0674859,-0.455784,0.507537,0.520828,-0.00206208,0.0209729,0.0772154,-0.0189748,-0.0447255,0.0812781
1403637152438319104,0.565624,-0.088277,-0.817693,-0.0604451,-0.164598,0.209131,0.0278662,-0.465098,0.518534,0.523366,-0.00207565,0.0209668,0.07722,-0.019153,-0.0449167,0.0807447
1403637152488318976,0.565442,-0.0876688,-0.817845,-0.0609832,-0.177465,0.20944,-0.00160771,-0.47483,0.52941,0.524504,-0.00207401,0.020963,0.0772238,-0.0192613,-0.0449589,0.0804367
1403637152538319104,0.56567,-0.0875963,-0.817716,-0.0606992,-0.184974,0.218712,-0.0352428,-0.486478,0.540621,0.524982,-0.00207863,0.0209762,0.077231,-0.0195069,-0.04484,0.0798027
1403637152588318976,0.565294,-0.0871769,-0.817965,-0.061453,-0.193472,0.22119,-0.0517684,-0.500156,0.553741,0.526177,-0.0020817,0.0209698,0.0772447,-0.0199024,-0.0451289,0.0790869
1403637152638319104,0.566063,-0.0870157,-0.817437,-0.0616325,-0.202584,0.223766,-0.0685633,-0.510191,0.565301,0.524315,-0.00207713,0.0209733,0.077248,-0.0199754,-0.0453322,0.0790146
1403637152688318976,0.566712,-0.0871388,-0.816985,-0.0614789,-0.207521,0.237492,-0.0615797,-0.518263,0.576921,0.519737,-0.00208908,0.0209722,0.0772387,-0.0197988,-0.0456722,0.0795243
1403637152738319104,0.5683,-0.0874402,-0.815867,-0.0612432,-0.212279,0.230076,-0.044756,-0.527838,0.584889,0.514232,-0.00208358,0.0209738,0.0772444,-0.0195946,-0.0449697,0.0797607
1403637152788318976,0.570554,-0.0885352,-0.814324,-0.0592043,-0.208097,0.236992,-0.0127031,-0.539962,0.597874,0.515194,-0.00206709,0.0209881,0.0772299,-0.0197495,-0.0449744,0.0795961
1403637152838319104,0.57248,-0.0888284,-0.812968,-0.0588195,-0.192097,0.24148,0.0271958,-0.553442,0.61161,0.519068,-0.00207255,0.0210095,0.0772353,-0.0200036,-0.0450053,0.0792664
1403637152888318976,0.57433,-0.0885514,-0.811718,-0.0584624,-0.162287,0.234958,0.0791858,-0.562001,0.623814,0.522053,-0.00208055,0.021016,0.0772337,-0.0200897,-0.0452024,0.0791262
1403637152938319104,0.575756,-0.0874604,-0.810761,-0.0593572,-0.165063,0.253524,0.110736,-0.569937,0.633669,0.524767,-0.00207636,0.0210197,0.0772394,-0.020066,-0.0448765,0.0789541
1403637152988318976,0.5758,-0.0868657,-0.810752,-0.0599065,-0.139479,0.238901,0.140107,-0.579469,0.644464,0.530831,-0.00207526,0.021033,0.0772561,-0.0201157,-0.0446417,0.0787367
1403637153038319104,0.576214,-0.086113,-0.810502,-0.0604104,-0.130028,0.245645,0.151719,-0.585849,0.656624,0.537792,-0.00207437,0.0210345,0.0772602,-0.0201001,-0.0446913,0.0786917
1403637153088318976,0.575422,-0.0857389,-0.811001,-0.0617648,-0.126305,0.246806,0.124556,-0.597789,0.670253,0.545835,-0.00206777,0.0210482,0.0772634,-0.0204614,-0.0447187,0.0775241
1403637153138319104,0.574477,-0.0853761,-0.811668,-0.0623085,-0.125271,0.245843,0.0994629,-0.605828,0.684412,0.55249,-0.00207309,0.0210605,0.0772569,-0.0205417,-0.0449224,0.0774481
1403637153188318976,0.572804,-0.0852113,-0.812825,-0.0628537,-0.128684,0.251572,0.0678653,-0.617351,0.697387,0.557011,-0.0020666,0.0210791,0.0772509,-0.018298,-0.0515685,0.0854084
1403637153238319104,0.571683,-0.0843825,-0.813584,-0.0643367,-0.129887,0.24734,0.0484042,-0.626814,0.71219,0.561584,-0.00207521,0.0210872,0.0772497,-0.0185826,-0.0517726,0.0848016
1403637153288318976,0.571108,-0.0838126,-0.813995,-0.0649899,-0.129552,0.253186,0.0178393,-0.638871,0.730064,0.564377,-0.00209401,0.0211073,0.0772419,-0.0189791,-0.0523551,0.083722
1403637153338319104,0.571025,-0.0833865,-0.814028,-0.0658474,-0.133216,0.261283,0.00997432,-0.649019,0.747,0.56795,-0.00208334,0.0211142,0.0772257,-0.0193092,-0.0527626,0.0831067
1403637153388318976,0.570401,-0.0828077,-0.81443,-0.0669957,-0.13421,0.256797,0.0122999,-0.656166,0.760168,0.567133,-0.00209262,0.0211162,0.0772272,-0.0193398,-0.0527589,0.0828948
1403637153438319104,0.569414,-0.0824788,-0.815134,-0.0672482,-0.138054,0.253519,0.0591228,-0.662952,0.775432,0.569721,-0.00209808,0.0211217,0.0772205,-0.0194237,-0.0530987,0.0828052
1403637153488318976,0.567791,-0.0820499,-0.816222,-0.0682873,-0.125627,0.243704,0.0787762,-0.668012,0.783266,0.569571,-0.00208961,0.0211247,0.0772277,-0.0192306,-0.0525594,0.082893
1403637153538319104,0.565742,-0.0821288,-0.817621,-0.0684529,-0.13506,0.229955,0.0994696,-0.676629,0.794982,0.572138,-0.002091,0.0211258,0.0772246,-0.0193165,-0.0524246,0.0823239
1403637153588318976,0.564684,-0.0827241,-0.818362,-0.0676224,-0.147697,0.228831,0.139975,-0.682832,0.803179,0.575555,-0.00209243,0.0211268,0.0772328,-0.019198,-0.0520011,0.0823492
1403637153638319104,0.564079,-0.0825647,-0.818761,-0.0680271,-0.1756,0.223231,0.175553,-0.693923,0.812947,0.581203,-0.00208372,0.0211339,0.0772254,-0.01932,-0.0516905,0.0818084
1403637153688318976,0.565235,-0.082604,-0.817993,-0.067636,-0.180094,0.215362,0.215999,-0.703004,0.824024,0.590689,-0.00208258,0.0211291,0.0772232,-0.019332,-0.051686,0.0817959
1403637153738319104,0.566017,-0.0822384,-0.81743,-0.0683358,-0.190172,0.216189,0.216222,-0.712373,0.836174,0.601715,-0.0020906,0.0211256,0.0772168,-0.0193685,-0.0518651,0.0816816
1403637153788318976,0.568357,-0.0823833,-0.815801,-0.0682061,-0.19319,0.209171,0.199676,-0.72333,0.850113,0.612854,-0.00209748,0.0211207,0.0772065,-0.0194796,-0.0519637,0.0813354
1403637153838319104,0.569816,-0.0830678,-0.814819,-0.0669352,-0.193047,0.21075,0.176708,-0.733109,0.864451,0.624652,-0.00211035,0.0211277,0.0772037,-0.0194784,-0.0521601,0.0815468
1403637153888318976,0.570435,-0.0829282,-0.814348,-0.0675554,-0.193215,0.217486,0.138024,-0.745922,0.878601,0.633758,-0.00210475,0.0211308,0.0771964,-0.0195789,-0.0521416,0.0813079
1403637153938319104,0.57167,-0.0826456,-0.813457,-0.0681953,-0.196945,0.208918,0.104917,-0.754679,0.888022,0.639798,-0.00210495,0.021136,0.0771954,-0.0194808,-0.052144,0.0817126
1403637153988318976,0.572343,-0.0831549,-0.812987,-0.0675362,-0.196594,0.201303,0.0572937,-0.764353,0.895042,0.641645,-0.00209501,0.0211388,0.0772047,-0.0194031,-0.0520287,0.0816353
1403637154038319104,0.571825,-0.0832124,-0.813346,-0.0675344,-0.191585,0.193634,0.011491,-0.771212,0.900262,0.640426,-0.00208996,0.0211416,0.0772114,-0.0192002,-0.0518205,0.0819316
1403637154088318976,0.570305,-0.0844202,-0.814434,-0.0657443,-0.192086,0.191112,-0.036773,-0.779467,0.907273,0.639303,-0.00209251,0.0211545,0.0772198,-0.0191033,-0.0517176,0.0821606
1403637154138319104,0.566967,-0.0871069,-0.816787,-0.0618033,-0.197573,0.192388,-0.0739806,-0.789105,0.917872,0.637,-0.00209376,0.0211556,0.0772171,-0.0192304,-0.0518051,0.0818563
1403637154188318976,0.562612,-0.0926372,-0.819717,-0.0543063,-0.192524,0.204896,-0.112826,-0.79835,0.931248,0.634893,-0.00210039,0.0211577,0.0772119,-0.0192637,-0.0520085,0.0819805
1403637154238319104,0.559614,-0.0979395,-0.821589,-0.0472368,-0.1956,0.215998,-0.118687,-0.799868,0.936299,0.626558,-0.00209844,0.0211521,0.0772118,-0.018928,-0.0517618,0.0828153
1403637154288318976,0.556617,-0.101825,-0.823444,-0.0418087,-0.206727,0.240012,-0.14831,-0.80354,0.944596,0.61949,-0.0021158,0.0211639,0.0772321,-0.0186948,-0.0518145,0.0835338
1403637154338319104,0.555311,-0.103775,-0.824216,-0.0390929,-0.223977,0.281616,-0.166893,-0.815063,0.959533,0.610567,-0.00214205,0.0211794,0.0772266,-0.0186112,-0.0518105,0.0836986
1403637154388318976,0.555639,-0.102614,-0.82401,-0.0417396,-0.236954,0.31181,-0.164858,-0.823764,0.966789,0.599053,-0.00211724,0.0211744,0.0772169,-0.0179168,-0.0526859,0.0857167
1403637154438319104,0.558806,-0.100107,-0.821961,-0.0457682,-0.249812,0.328986,-0.170125,-0.833244,0.978742,0.588355,-0.00213207,0.0211709,0.0772294,-0.0178071,-0.0525088,0.0858498
1403637154488318976,0.562653,-0.0976133,-0.819387,-0.0499849,-0.253585,0.351035,-0.17924,-0.844283,0.993852,0.5782,-0.00213151,0.0211649,0.0772204,-0.017748,-0.0524102,0.0859036
1403637154538319104,0.565085,-0.0955552,-0.817688,-0.0541778,-0.253239,0.374315,-0.176671,-0.85518,1.00948,0.568211,-0.00211487,0.0211515,0.077217,-0.0177449,-0.0522605,0.0858161
1403637154588318976,0.565537,-0.0934533,-0.817283,-0.0590075,-0.264925,0.383346,-0.14516,-0.868687,1.02815,0.561356,-0.00210748,0.0211399,0.0772321,-0.0179073,-0.0523538,0.0853867
1403637154638319104,0.563794,-0.0913067,-0.818327,-0.0643511,-0.266964,0.38185,-0.158249,-0.880562,1.04607,0.553809,-0.00209382,0.0211456,0.0772247,-0.0178827,-0.0522988,0.0854755
1403637154688318976,0.559903,-0.0894085,-0.820737,-0.0700385,-0.262554,0.385167,-0.15596,-0.892449,1.0624,0.544499,-0.0020755,0.021139,0.0772185,-0.0178326,-0.0519847,0.0855473
1403637154738319104,0.556213,-0.0894545,-0.822811,-0.0748796,-0.282971,0.381602,-0.145116,-0.907776,1.08293,0.538379,-0.00207965,0.0211461,0.0772245,-0.017932,-0.0521507,0.0854041
1403637154788318976,0.552832,-0.0926562,-0.824308,-0.0794235,-0.299033,0.38817,-0.139524,-0.922494,1.10141,0.529411,-0.00206476,0.0211397,0.0772107,-0.0179331,-0.0518645,0.0852658
1403637154838319104,0.549507,-0.0978619,-0.82558,-0.0829665,-0.307283,0.381668,-0.117759,-0.937129,1.11964,0.523906,-0.00206933,0.0211476,0.0772137,-0.0178586,-0.0517623,0.0855516
1403637154888318976,0.54808,-0.103336,-0.825629,-0.0852477,-0.33883,0.381458,-0.0924503,-0.953584,1.14417,0.522766,-0.00208948,0.0211577,0.0772184,-0.0179379,-0.0520398,0.0856349
1403637154938319104,0.544961,-0.107932,-0.826789,-0.0882473,-0.369718,0.391044,-0.0723987,-0.971763,1.16475,0.51862,-0.00207519,0.0211535,0.0772114,-0.017933,-0.0518131,0.0856292
1403637154988318976,0.545236,-0.113509,-0.825713,-0.0896184,-0.392724,0.381267,-0.0373172,-0.991159,1.1853,0.517811,-0.0020782,0.0211599,0.077214,-0.0178897,-0.0519114,0.0858364
1403637155038319104,0.54581,-0.118054,-0.824283,-0.093337,-0.425999,0.383817,0.031905,-1.01127,1.20469,0.519833,-0.00206457,0.0211614,0.0772148,-0.017892,-0.0520179,0.0860315
1403637155088318976,0.546984,-0.124768,-0.822182,-0.0962166,-0.449006,0.383147,0.0729807,-1.03382,1.21916,0.521089,-0.00205044,0.0211661,0.0772205,-0.0179218,-0.0522338,0.0858208
1403637155138319104,0.551286,-0.131057,-0.817801,-0.100542,-0.479941,0.373276,0.100825,-1.06085,1.23808,0.5251,-0.0020338,0.0211676,0.0772285,-0.0179457,-0.0524671,0.0855607
1403637155188318976,0.554089,-0.137007,-0.814621,-0.102997,-0.480918,0.368494,0.139611,-1.08202,1.25558,0.531051,-0.00205839,0.0211621,0.077229,-0.0179091,-0.0529064,0.0859243
1403637155238319104,0.556888,-0.140101,-0.811707,-0.106672,-0.492319,0.3524,0.175942,-1.10576,1.27451,0.540236,-0.00207736,0.0211692,0.0772485,-0.0179019,-0.0531062,0.0860962
1403637155288318976,0.559347,-0.142905,-0.809263,-0.108639,-0.504888,0.348874,0.196368,-1.12663,1.28802,0.549621,-0.0020737,0.0211605,0.0772541,-0.0178414,-0.052977,0.0864696
1403637155338319104,0.562368,-0.145627,-0.806319,-0.111282,-0.506911,0.353535,0.195232,-1.14836,1.30252,0.560468,-0.00206443,0.0211487,0.0772403,-0.0177931,-0.0528072,0.0869164
1403637155388318976,0.56495,-0.150154,-0.803332,-0.113766,-0.503889,0.356356,0.168726,-1.17188,1.31822,0.569341,-0.00205321,0.0211413,0.0772421,-0.0177855,-0.0527821,0.0870385
1403637155438319104,0.566286,-0.155772,-0.800791,-0.117429,-0.490638,0.362256,0.12635,-1.19582,1.33511,0.577813,-0.00203565,0.0211373,0.0772435,-0.0178693,-0.052823,0.0869686
1403637155488318976,0.567916,-0.162578,-0.797679,-0.121443,-0.470131,0.355996,0.0823359,-1.2184,1.35324,0.583809,-0.00203889,0.0211419,0.0772398,-0.0177912,-0.0526695,0.0872807
1403637155538319104,0.568369,-0.169533,-0.795449,-0.124401,-0.465995,0.349033,0.0363177,-1.24099,1.37091,0.588124,-0.00204648,0.0211383,0.0772506,-0.0178268,-0.0528839,0.087332
1403637155588318976,0.568458,-0.176766,-0.793595,-0.125762,-0.464849,0.350603,0.00456684,-1.26133,1.38793,0.590314,-0.00205733,0.0211303,0.0772468,-0.0178147,-0.0527907,0.0875745
1403637155638319104,0.568587,-0.183805,-0.791911,-0.1257,-0.452486,0.348217,-0.0352001,-1.28429,1.40886,0.591054,-0.00208684,0.0211283,0.0772524,-0.017755,-0.0528555,0.087924
1403637155688318976,0.567631,-0.190673,-0.790967,-0.125738,-0.430752,0.350129,-0.0620813,-1.30388,1.42415,0.587974,-0.00208932,0.0211207,0.0772462,-0.0177932,-0.052839,0.0878643
1403637155738319104,0.567631,-0.197443,-0.789051,-0.127316,-0.400272,0.353541,-0.0919807,-1.32235,1.44238,0.585134,-0.00210147,0.021111,0.0772501,-0.017779,-0.0528835,0.0880909
1403637155788318976,0.566649,-0.205703,-0.787378,-0.128962,-0.386735,0.370761,-0.124465,-1.34252,1.46147,0.580023,-0.00210328,0.0211147,0.0772526,-0.0178325,-0.0530098,0.0879927
1403637155838319104,0.56611,-0.214718,-0.784845,-0.13204,-0.374804,0.394472,-0.146245,-1.36456,1.48052,0.573828,-0.00208206,0.0211231,0.0772467,-0.017986,-0.0531602,0.0875946
1403637155888318976,0.562522,-0.223831,-0.784022,-0.137035,-0.35074,0.416436,-0.175404,-1.38954,1.50701,0.568518,-0.00208782,0.0211294,0.0772503,-0.0182009,-0.0535342,0.0872441
1403637155938319104,0.558315,-0.23309,-0.783235,-0.143166,-0.341725,0.433292,-0.195922,-1.41471,1.5306,0.559141,-0.00207112,0.0211397,0.0772464,-0.0184089,-0.0536938,0.0866763
1403637155988318976,0.55604,-0.242627,-0.780699,-0.149869,-0.335909,0.449591,-0.191905,-1.43176,1.55206,0.550255,-0.00206545,0.0211421,0.0772485,-0.01842,-0.0537928,0.0867324
1403637156038319104,0.555517,-0.252972,-0.776652,-0.155622,-0.302235,0.455216,-0.194757,-1.43832,1.57019,0.540995,-0.00206103,0.0211324,0.0772393,-0.0182731,-0.0535946,0.0872266
1403637156088318976,0.555339,-0.263705,-0.772105,-0.160973,-0.286664,0.46807,-0.190619,-1.45633,1.59745,0.535466,-0.00205494,0.0211377,0.0772358,-0.0184266,-0.053986,0.0871757
1403637156138319104,0.555159,-0.274188,-0.767268,-0.16709,-0.251105,0.481755,-0.184769,-1.47558,1.6272,0.529474,-0.00205354,0.0211554,0.077244,-0.018509,-0.0543292,0.0870825
1403637156188318976,0.554135,-0.285534,-0.762513,-0.173143,-0.244337,0.503262,-0.18904,-1.49414,1.65737,0.521865,-0.0020434,0.0211564,0.0772414,-0.0186902,-0.0544727,0.0867254
1403637156238319104,0.553213,-0.297236,-0.757328,-0.179055,-0.212353,0.522971,-0.172326,-1.50631,1.68016,0.511006,-0.00204843,0.0211568,0.077229,-0.0186735,-0.0540982,0.0867277
1403637156288318976,0.550747,-0.308058,-0.753004,-0.186448,-0.170773,0.522802,-0.160751,-1.51429,1.71091,0.504158,-0.00207137,0.0211671,0.0772248,-0.0160905,-0.0592498,0.0954629
1403637156338319104,0.548695,-0.320084,-0.747936,-0.192542,-0.143555,0.544792,-0.154404,-1.52217,1.73958,0.497577,-0.00207061,0.0211706,0.0772124,-0.016079,-0.0592397,0.0956356
1403637156388318976,0.545499,-0.331268,-0.743367,-0.200243,-0.103226,0.557332,-0.147622,-1.52907,1.76997,0.491,-0.00207129,0.0211822,0.0772106,-0.016118,-0.0594314,0.0955745
1403637156438319104,0.542338,-0.342642,-0.738529,-0.20746,-0.0728311,0.573725,-0.151353,-1.52839,1.79707,0.482689,-0.00206727,0.0211811,0.0772028,-0.0160988,-0.0592532,0.0956698
1403637156488318976,0.539592,-0.353498,-0.733189,-0.215204,-0.0270378,0.578779,-0.163358,-1.52971,1.82868,0.476132,-0.0020612,0.0211837,0.0771888,-0.0161774,-0.0592795,0.0956112
1403637156538319104,0.537678,-0.363622,-0.727192,-0.223323,0.00367395,0.590822,-0.177531,-1.52394,1.85776,0.465503,-0.00207681,0.0211737,0.0771853,-0.0161818,-0.0592618,0.0954281
1403637156588318976,0.534275,-0.373324,-0.722272,-0.231307,0.0433941,0.60568,-0.183245,-1.52258,1.89173,0.455782,-0.00208943,0.0211762,0.0771761,-0.0162543,-0.0592302,0.0951979
1403637156638319104,0.53149,-0.382696,-0.716542,-0.24006,0.078622,0.608977,-0.207995,-1.51873,1.92114,0.444677,-0.00209544,0.0211703,0.0771758,-0.0162822,-0.059109,0.0950603
1403637156688318976,0.527626,-0.391707,-0.711609,-0.248575,0.112559,0.620935,-0.238469,-1.52182,1.96379,0.434669,-0.00209841,0.0211784,0.0771694,-0.0164978,-0.0593841,0.094508
1403637156738319104,0.524253,-0.399644,-0.7065,-0.257491,0.135271,0.618659,-0.272901,-1.51701,1.99892,0.422356,-0.00209808,0.0211759,0.077171,-0.0164985,-0.0593745,0.0945517
1403637156788318976,0.518633,-0.40644,-0.703977,-0.265032,0.160952,0.61603,-0.306475,-1.51627,2.03561,0.410454,-0.00208551,0.0211863,0.0771609,-0.0166563,-0.0596937,0.0942614
1403637156838319104,0.512202,-0.411293,-0.703153,-0.272146,0.180541,0.613971,-0.323016,-1.50694,2.06787,0.397621,-0.00209436,0.0211887,0.0771631,-0.0165802,-0.0599646,0.0947235
1403637156888318976,0.50623,-0.415856,-0.702815,-0.27721,0.18145,0.61178,-0.339345,-1.51081,2.11166,0.383437,-0.00208719,0.0212023,0.0771583,-0.0167789,-0.0602143,0.0942892
1403637156938319104,0.500742,-0.418115,-0.703268,-0.282581,0.198426,0.613719,-0.36313,-1.50789,2.1494,0.367823,-0.00208326,0.0212034,0.0771454,-0.0169197,-0.0604331,0.0940165
1403637156988318976,0.495871,-0.421275,-0.704057,-0.284505,0.190876,0.620539,-0.406497,-1.50532,2.19956,0.34197,-0.00210724,0.0212009,0.0771323,-0.0178708,-0.0455723,0.0891516
1403637157038319104,0.492356,-0.423587,-0.704672,-0.285653,0.18538,0.628339,-0.424602,-1.50458,2.24465,0.320707,-0.00210855,0.0212117,0.0771239,-0.0182401,-0.0458803,0.0880328
1403637157088318976,0.490469,-0.425719,-0.704845,-0.285302,0.18005,0.644867,-0.420537,-1.50559,2.29252,0.298744,-0.00211547,0.0212183,0.077111,-0.0185863,-0.0461149,0.0869587
1403637157138319104,0.489725,-0.427833,-0.704664,-0.28386,0.16237,0.673315,-0.389669,-1.50427,2.33816,0.278938,-0.00212611,0.0212401,0.0771138,-0.0188103,-0.0462896,0.0863335
1403637157188318976,0.490139,-0.42903,-0.704311,-0.282212,0.164119,0.683454,-0.357934,-1.49564,2.37378,0.259643,-0.0021321,0.0212395,0.0771161,-0.0188336,-0.0461479,0.0862814
1403637157238319104,0.490819,-0.430009,-0.703835,-0.280723,0.172131,0.707872,-0.321078,-1.48894,2.4181,0.243442,-0.0021418,0.0212466,0.077111,-0.0190205,-0.0463014,0.0858329
1403637157288318976,0.492087,-0.430589,-0.703392,-0.278717,0.174337,0.727909,-0.282414,-1.48156,2.46301,0.228802,-0.00215581,0.0212602,0.0771069,-0.0191968,-0.0463106,0.0853955
1403637157338319104,0.493875,-0.431101,-0.702773,-0.276312,0.178708,0.751084,-0.239562,-1.47489,2.50275,0.217464,-0.00215232,0.0212675,0.0771043,-0.0192665,-0.0462847,0.0853323
1403637157388318976,0.495881,-0.432405,-0.702012,-0.272594,0.190487,0.7632,-0.189843,-1.46744,2.54675,0.20717,-0.00215551,0.0212677,0.0770948,-0.0193977,-0.0460884,0.0850009
1403637157438319104,0.498148,-0.433972,-0.701193,-0.26804,0.194787,0.800303,-0.13878,-1.46196,2.59033,0.199817,-0.00216013,0.0212748,0.0770924,-0.0194832,-0.0460588,0.0848017
1403637157488318976,0.500047,-0.434538,-0.700925,-0.26426,0.220784,0.811729,-0.09638,-1.45426,2.63359,0.194877,-0.00216672,0.0212766,0.077092,-0.0196074,-0.0459143,0.0844815
1403637157538319104,0.501759,-0.434921,-0.700691,-0.260988,0.244,0.829063,-0.0683902,-1.44506,2.67612,0.191486,-0.00216746,0.0212773,0.0770997,-0.0196357,-0.0458436,0.084417
1403637157588318976,0.503427,-0.434564,-0.700564,-0.2587,0.277804,0.848816,-0.0328978,-1.43178,2.71566,0.189756,-0.00216697,0.0212769,0.0770924,-0.0196145,-0.0458263,0.0844694
1403637157638319104,0.50382,-0.433714,-0.701254,-0.25749,0.303577,0.877072,0.00698522,-1.41581,2.75385,0.191354,-0.00216009,0.0212796,0.0770836,-0.0196214,-0.0455193,0.0846393
1403637157688318976,0.504265,-0.433061,-0.701782,-0.256276,0.338594,0.889358,0.0392454,-1.40127,2.79332,0.196512,-0.00215123,0.021288,0.0770859,-0.0196683,-0.0452474,0.0847656
1403637157738319104,0.504686,-0.432295,-0.702307,-0.255299,0.355482,0.919779,0.0888799,-1.38394,2.83303,0.2026,-0.00214563,0.0212815,0.0770935,-0.0196646,-0.045081,0.0849648
1403637157788318976,0.507164,-0.429857,-0.701319,-0.257214,0.386646,0.944688,0.103205,-1.36743,2.88861,0.208061,-0.00215218,0.0212835,0.0770913,-0.0198387,-0.0451897,0.0844645
1403637157838319104,0.50909,-0.426664,-0.700583,-0.260707,0.41742,0.966207,0.0882017,-1.34579,2.93519,0.21517,-0.00215404,0.0212825,0.0770941,-0.0199016,-0.0448877,0.0844692
1403637157888318976,0.510763,-0.42437,-0.699752,-0.263399,0.443976,0.98079,0.0617032,-1.32413,2.98651,0.219709,-0.00216388,0.0212871,0.0770938,-0.0198969,-0.0449042,0.0845279
1403637157938319104,0.512291,-0.421279,-0.699064,-0.267191,0.467106,0.993852,0.0276088,-1.30111,3.03941,0.222496,-0.00217381,0.021287,0.0770919,-0.0199065,-0.0448299,0.0845665
1403637157988318976,0.512186,-0.418598,-0.699398,-0.270708,0.492354,0.995599,-0.00248822,-1.27469,3.09228,0.228426,-0.00218499,0.0212935,0.0770913,-0.0200028,-0.0447322,0.0846553
1403637158038319104,0.511785,-0.415027,-0.699945,-0.275508,0.514766,0.988152,0.00115997,-1.25002,3.12872,0.230874,-0.00217712,0.0212926,0.0770917,-0.0198487,-0.0447428,0.0852694
1403637158088318976,0.510832,-0.412469,-0.700567,-0.279509,0.520735,0.989981,0.0256517,-1.2261,3.17863,0.234325,-0.00216532,0.0212893,0.0770987,-0.0198774,-0.0447549,0.0853884
1403637158138319104,0.510735,-0.411095,-0.700806,-0.281106,0.52798,0.980744,0.0548942,-1.20544,3.22454,0.237523,-0.00216086,0.0213009,0.0770997,-0.0199071,-0.0444872,0.0853893
